# University Ranking Results - www.universityrankings.ch
# Ranking: Times
# Year: 2025
#
   #    World Rank   ,  Institution   ,  Country   ,   
    601-800  ,   University of Aizu   ,Japan   
    601-800  ,   Catholic University of Korea   ,South Korea   
    601-800  ,   Ewha Womans University   ,South Korea   
    601-800  ,   Yeungnam University   ,South Korea   
    601-800  ,   Beirut Arab University   ,Lebanon   
    601-800  ,   Monterrey Institute of Technology and Higher Education    ,Mexico   
    601-800  ,   University of Putra Malaysia   ,Malaysia   
    601-800  ,   University of Tenaga Nasional   ,Malaysia   
    601-800  ,   University of Stavanger   ,Norway   
    601-800  ,   Sultan Qaboos University   ,Oman   
    601-800  ,   Air University   ,Pakistan   
    601-800  ,   National University of Sciences and Technology - Islamabad   ,Pakistan   
    601-800  ,   University of Engineering and Technology Taxila   ,Pakistan   
    601-800  ,   Jagiellonian University   ,Poland   
    601-800  ,   University of Warsaw   ,Poland   
    601-800  ,   University of Beira Interior   ,Portugal   
    601-800  ,   University of Aveiro   ,Portugal   
    601-800  ,   University of Minho   ,Portugal   
    601-800  ,   Peoples' Friendship University of Russia   ,Russia   
    601-800  ,   St. Petersburg State Mining Institute (Technical University)   ,Russia   
    601-800  ,   Imam Muhammad Ibn Saud Islamic University   ,Saudi Arabia   
    601-800  ,   King Faisal University   ,Saudi Arabia   
    601-800  ,   J�nk�ping University College   ,Sweden   
    601-800  ,   Chulalongkorn University   ,Thailand   
    601-800  ,   Mahidol University   ,Thailand   
    601-800  ,   Bilkent University   ,Turkey   
    601-800  ,   Bogazici University   ,Turkey   
    601-800  ,   Chang Gung University   ,Taiwan   
    601-800  ,   National Sun Yat-Sen University   ,Taiwan   
    601-800  ,   Coventry University   ,UK   
    601-800  ,   De Montfort University   ,UK   
    601-800  ,   Liverpool John Moores University   ,UK   
    601-800  ,   London Metropolitan University   ,UK   
    601-800  ,   Nottingham Trent University   ,UK   
    601-800  ,   Oxford Brookes University   ,UK   
    601-800  ,   The Manchester Metropolitan University   ,UK   
    601-800  ,   University of Brighton   ,UK   
    601-800  ,   University of Derby   ,UK   
    601-800  ,   University of Hertfordshire   ,UK   
    601-800  ,   University of Ulster   ,UK   
    601-800  ,   Aberystwyth University   ,UK   
    601-800  ,   University of the West of England - Bristol   ,UK   
    601-800  ,   University of Pretoria   ,South Africa   
    601-800  ,   University of the Western Cape   ,South Africa   
    601-800  ,   University of Alaska - Fairbanks   ,USA   
    601-800  ,   University of Denver   ,USA   
    601-800  ,   American University   ,USA   
    601-800  ,   Catholic University of America   ,USA   
    601-800  ,   Florida Atlantic University   ,USA   
    601-800  ,   Kansas State University   ,USA   
    601-800  ,   Louisiana State University   ,USA   
    601-800  ,   University of Maryland Baltimore County   ,USA   
    601-800  ,   Clark University   ,USA   
    601-800  ,   Worcester Polytechnic Institute   ,USA   
    601-800  ,   Mississippi State University   ,USA   
    601-800  ,   University of Nevada - Las Vegas   ,USA   
    601-800  ,   Rochester Institute of Technology   ,USA   
    601-800  ,   Binghamton University   ,USA   
    601-800  ,   University of North Carolina at Charlotte   ,USA   
    601-800  ,   Ohio University   ,USA   
    601-800  ,   University of Toledo   ,USA   
    601-800  ,   Oklahoma State University   ,USA   
    601-800  ,   Baylor University   ,USA   
    601-800  ,   Texas Technical University   ,USA   
    601-800  ,   University of Texas at Arlington   ,USA   
    601-800  ,   University of Texas at San Antonio   ,USA   
    601-800  ,   College of William and Mary   ,USA   
    601-800  ,   University of Wyoming   ,USA   
    601-800  ,   Auburn University   ,USA   
    601-800  ,   Lehigh University   ,USA   
    601-800  ,   University of Lorraine   ,France   
    601-800  ,   Tallinn University of Technology   ,Estonia   
    601-800  ,   Xidian University   ,China   
    601-800  ,   Marche Polytechnic University   ,Italy   
    601-800  ,   Jiangnan University   ,China   
    601-800  ,   Shahid Beheshti University of Medical Sciences   ,Iran   
    601-800  ,   Uit the Arctic University of Norway   ,Norway   
    601-800  ,   National University of Science and Technology MISiS   ,Russia   
    601-800  ,   Alfaisal University   ,Saudi Arabia   
    601-800  ,   Cyprus University of Technology   ,Cyprus   
    601-800  ,   ISCTE-University Institute of Lisbon   ,Portugal   
    601-800  ,   Universite de Lille   ,France   
    601-800  ,   Amity University   ,India   
    601-800  ,   University of Lincoln (England)   ,UK   
    601-800  ,   London South Bank University   ,UK   
    601-800  ,   University of the West Scotland   ,UK   
    601-800  ,   Gachon University   ,South Korea   
    601-800  ,   University of C�te d'Azur   ,France   
    601-800  ,   �cole des Mines de Saint-�tienne   ,France   
    601-800  ,   University of Insubria   ,Italy   
    601-800  ,   Open University of Catalonia   ,Spain   
    601-800  ,   COMSATS University Islamabad   ,Pakistan   
    601-800  ,   Kafrelsheikh University   ,Egypt   
    601-800  ,   Indian Institute of Technology - Patna   ,India   
    601-800  ,   Tuscia University   ,Italy   
    601-800  ,   Ton Duc Thang University   ,Viet Nam   
    601-800  ,   University of Malaysia - Pahang   ,Malaysia   
    601-800  ,   Xi'an Jiaotong Liverpool University   ,China   
    601-800  ,   Parthenope University of Naples   ,Italy   
    601-800  ,   Wenzhou University   ,China   
    601-800  ,   Scotland's Rural College   ,UK   
    601-800  ,   Duy Tan University   ,Viet Nam   
    601-800  ,   Taif University   ,Saudi Arabia   
    601-800  ,   Prince Sattam Bin Abdulaziz University   ,Saudi Arabia   
    601-800  ,   Qassim University   ,Saudi Arabia   
    601-800  ,   Sultan Idris Education University   ,Malaysia   
    601-800  ,   �buda University   ,Hungary   
    601-800  ,   Tashkent Institute Irrigation and Agricultural Mechanization Engineers   ,Uzbekistan   
    601-800  ,   Symbiosis International University   ,India   
    601-800  ,   Al-Ahliyya Amman University   ,Jordan   
    601-800  ,   Alborz University of Medical Sciences   ,Iran   
    601-800  ,   Baqiyatallah University of Medical Sciences   ,Iran   
    601-800  ,   Golestan University   ,Iran   
    601-800  ,   Innopolis University   ,Russia   
    601-800  ,   Lorestan University of Medical Sciences   ,Iran   
    601-800  ,   Sukkur IBA University   ,Pakistan   
    601-800  ,   University of Hail   ,Saudi Arabia   
    601-800  ,   Capital University of Science and Technology   ,Pakistan   
    601-800  ,   Chitkara University   ,India   
    601-800  ,   Future University in Egypt   ,Egypt   
    601-800  ,   KIIT University   ,India   
    601-800  ,   Lovely Professional University    ,India   
    601-800  ,   Majmaah University   ,Saudi Arabia   
    601-800  ,   University of Malakand   ,Pakistan   
    601-800  ,   Malaviya National Institute of Technology   ,India   
    601-800  ,   International Institute of Information Technology Hyderabad   ,India   
    801-1000  ,  Pmas Arid Agricultural University of Rawalpindi  ,Pakistan   
    801-1000  ,   University of Leoben   ,Austria   
    801-1000  ,   Charles Sturt University   ,Australia   
    801-1000  ,   Daffodil International University   ,Bangladesh   
    801-1000  ,   Jahangirnagar University   ,Bangladesh   
    801-1000  ,   North South University   ,Bangladesh   
    801-1000  ,   Sao Paulo State University   ,Brazil   
    801-1000  ,   Federal University of Minas Gerais   ,Brazil   
    801-1000  ,   Federal University of Sao Paulo   ,Brazil   
    801-1000  ,   University of Ontario Institute of Technology   ,Canada   
    801-1000  ,   University of Regina   ,Canada   
    801-1000  ,   Wilfrid Laurier University   ,Canada   
    801-1000  ,   Chengdu University of Technology   ,China   
    801-1000  ,   China Pharmaceutical University   ,China   
    801-1000  ,   Harbin Engineering University   ,China   
    801-1000  ,   Nanjing Medical University   ,China   
    801-1000  ,   Nanjing Normal University   ,China   
    801-1000  ,   North China Electric Power University   ,China   
    801-1000  ,   Northeast Agricultural University   ,China   
    801-1000  ,   Northeast Normal University   ,China   
    801-1000  ,   Southwest Jiaotong University   ,China   
    801-1000  ,   University of Petroleum (East China)   ,China   
    801-1000  ,   Zhejiang Gongshang University   ,China   
    801-1000  ,   Al Azhar University   ,Egypt   
    801-1000  ,   Cairo University   ,Egypt   
    801-1000  ,   University Carlos III de Madrid   ,Spain   
    801-1000  ,   University Pablo de Olavide   ,Spain   
    801-1000  ,   University of Alcal� de Henares   ,Spain   
    801-1000  ,   University of Castilla-La Mancha   ,Spain   
    801-1000  ,   University of C�rdoba   ,Spain   
    801-1000  ,   University of Ja�n   ,Spain   
    801-1000  ,   University of Salamanca   ,Spain   
    801-1000  ,   University of Seville   ,Spain   
    801-1000  ,   University of Vigo   ,Spain   
    801-1000  ,   Jaume I University   ,Spain   
    801-1000  ,   Ramon Llull University   ,Spain   
    801-1000  ,   University of Lleida   ,Spain   
    801-1000  ,   University of Vic   ,Spain   
    801-1000  ,   University of the Balearic Islands   ,Spain   
    801-1000  ,   University of the South Pacific   ,Fiji   
    801-1000  ,   Arts et M�tiers   ,France   
    801-1000  ,   National Veterinary School of Alfort   ,France   
    801-1000  ,   University Panth�on-Sorbonne (Paris I)   ,France   
    801-1000  ,   University of Western Brittany   ,France   
    801-1000  ,   University Savoie Mont Blanc   ,France   
    801-1000  ,   University of Cape Coast   ,Ghana   
    801-1000  ,   Aristotle University of Thessaloniki   ,Greece   
    801-1000  ,   National Technical University of Athens   ,Greece   
    801-1000  ,   E�tv�s Lorand University   ,Hungary   
    801-1000  ,   University of Debrecen    ,Hungary   
    801-1000  ,   University of Indonesia   ,Indonesia   
    801-1000  ,   Alagappa University   ,India   
    801-1000  ,   Bharathiar University   ,India   
    801-1000  ,   Indian Institute of Technology - Guwahati   ,India   
    801-1000  ,   Jamia Hamdard University   ,India   
    801-1000  ,   Jawaharlal Nehru Technological University Anantapur   ,India   
    801-1000  ,   Jawaharlal Nehru University   ,India   
    801-1000  ,   Manipal University   ,India   
    801-1000  ,   University of Delhi   ,India   
    801-1000  ,   Savitribai Phule Pune University   ,India   
    801-1000  ,   Arak University of Medical Sciences   ,Iran   
    801-1000  ,   Birjand University of Medical Sciences   ,Iran   
    801-1000  ,   Ferdowsi University of Mashhad   ,Iran   
    801-1000  ,   Guilan University of Medical Sciences   ,Iran   
    801-1000  ,   Ilam University of Medical Sciences   ,Iran   
    801-1000  ,   Isfahan University of Medical Sciences   ,Iran   
    801-1000  ,   K.N.Toosi University of Technology   ,Iran   
    801-1000  ,   Kashan University   ,Iran   
    801-1000  ,   Kerman University of Medical Sciences   ,Iran   
    801-1000  ,   Mashhad University of Medical Sciences   ,Iran   
    801-1000  ,   Shahid Beheshti University   ,Iran   
    801-1000  ,   Shiraz University   ,Iran   
    801-1000  ,   Shiraz University of Medical Sciences   ,Iran   
    801-1000  ,   Urmia University   ,Iran   
    801-1000  ,   Zahedan University of Medical Sciences   ,Iran   
    801-1000  ,   Reykjav�k University   ,Iceland   
    801-1000  ,   University of Campania Luigi Vanvitelli   ,Italy   
    801-1000  ,   Roma Tre University   ,Italy   
    801-1000  ,   University of Camerino   ,Italy   
    801-1000  ,   University of Foggia   ,Italy   
    801-1000  ,   University of Salento   ,Italy   
    801-1000  ,   University of Sannio   ,Italy   
    801-1000  ,   Al al-Bayt University   ,Jordan   
    801-1000  ,   Jordan University of Science and Technology   ,Jordan   
    801-1000  ,   Okayama University   ,Japan   
    801-1000  ,   Tokyo Medical University   ,Japan   
    801-1000  ,   Wakayama Medical University   ,Japan   
    801-1000  ,   Waseda University   ,Japan   
    801-1000  ,   Chonbuk National University   ,South Korea   
    801-1000  ,   Chonnam National University   ,South Korea   
    801-1000  ,   Inha University   ,South Korea   
    801-1000  ,   Seoul University   ,South Korea   
    801-1000  ,   Sogang University   ,South Korea   
    801-1000  ,   University of Malta   ,Malta   
    801-1000  ,   National Autonomous University of Mexico   ,Mexico   
    801-1000  ,   Covenant University   ,Nigeria   
    801-1000  ,   Norwegian University of Life Sciences   ,Norway   
    801-1000  ,   Islamia University Bahawalpur   ,Pakistan   
    801-1000  ,   Lahore University of Management Sciences   ,Pakistan   
    801-1000  ,   University of Central Punjab   ,Pakistan   
    801-1000  ,   University of Engineering and Technology Peshawar   ,Pakistan   
    801-1000  ,   University of Gujrat   ,Pakistan   
    801-1000  ,   University of Lahore   ,Pakistan   
    801-1000  ,   University of Management and Technology   ,Pakistan   
    801-1000  ,   University of Veterinary and Animal Sciences   ,Pakistan   
    801-1000  ,   University of the Punjab   ,Pakistan   
    801-1000  ,   Medical University of Lodz   ,Poland   
    801-1000  ,   Catholic University of Portugal   ,Portugal   
    801-1000  ,   Novosibirsk State University   ,Russia   
    801-1000  ,   Tomsk Polytechnic University   ,Russia   
    801-1000  ,   Jouf University   ,Saudi Arabia   
    801-1000  ,   King Saud bin Abdulaziz University for Health Sciences    ,Saudi Arabia   
    801-1000  ,   University of Ljubljana   ,Slovenia   
    801-1000  ,   King Mongkut's University of Technology Thonburi   ,Thailand   
    801-1000  ,   University of Tunis El Manar   ,Tunisia   
    801-1000  ,   Bahcesehir University   ,Turkey   
    801-1000  ,   Cankaya University   ,Turkey   
    801-1000  ,   Hacettepe University   ,Turkey   
    801-1000  ,   Kadir Has University   ,Turkey   
    801-1000  ,   Yildiz Technical University   ,Turkey   
    801-1000  ,   Yuan Ze University   ,Taiwan   
    801-1000  ,   Sumy State University   ,Ukraine   
    801-1000  ,   Glasgow Caledonian University   ,UK   
    801-1000  ,   Kingston University   ,UK   
    801-1000  ,   Open University   ,UK   
    801-1000  ,   Roehampton University of Surrey   ,UK   
    801-1000  ,   Sheffield Hallam University   ,UK   
    801-1000  ,   The Robert Gordon University   ,UK   
    801-1000  ,   University of Central Lancashire   ,UK   
    801-1000  ,   University of Salford   ,UK   
    801-1000  ,   University of Teesside   ,UK   
    801-1000  ,   University of Westminster   ,UK   
    801-1000  ,   University of Wolverhampton   ,UK   
    801-1000  ,   Hanoi Medical University   ,Viet Nam   
    801-1000  ,   North-West University   ,South Africa   
    801-1000  ,   Florida Institute of Technology   ,USA   
    801-1000  ,   Northern Illinois University   ,USA   
    801-1000  ,   Southern Illinois University at Carbondale   ,USA   
    801-1000  ,   New Mexico State University   ,USA   
    801-1000  ,   Portland State University   ,USA   
    801-1000  ,   University of Rhode Island   ,USA   
    801-1000  ,   University of Memphis   ,USA   
    801-1000  ,   University of Texas at El Paso   ,USA   
    801-1000  ,   Old Dominion University   ,USA   
    801-1000  ,   University of Alabama   ,USA   
    801-1000  ,   Kaohsiung Medical University   ,Taiwan   
    801-1000  ,   Kazan Federal University    ,Russia   
    801-1000  ,   Gabriele D'Annunzio University   ,Italy   
    801-1000  ,   University of Girona   ,Spain   
    801-1000  ,   Wenzhou Medical University   ,China   
    801-1000  ,   ITMO University   ,Russia   
    801-1000  ,   Leeds Beckett University   ,UK   
    801-1000  ,   Czech University of Life Sciences Prague   ,Czech Republic   
    801-1000  ,   National Institute of Technology Rourkela   ,India   
    801-1000  ,   University Clermont Auvergne   ,France   
    801-1000  ,   Nanjing University of Information Science and Technology   ,China   
    801-1000  ,   Guangzhou Medical University   ,China   
    801-1000  ,   University of Technology Brunei   ,Brunei   
    801-1000  ,   Institute of Chemical Technology   ,India   
    801-1000  ,   Indian Institute of Technology - Ropar   ,India   
    801-1000  ,   Indian Institute of Technology Gandhinagar   ,India   
    801-1000  ,   University of Eastern Piedmont   ,Italy   
    801-1000  ,   Imam Khomeini International University   ,Iran   
    801-1000  ,   Birmingham City University   ,UK   
    801-1000  ,   Bucharest University of Economic Studies   ,Romania   
    801-1000  ,   International Islamic University Islamabad   ,Pakistan   
    801-1000  ,   National Institute of Technology Tiruchirappalli   ,India   
    801-1000  ,   Management and Science University   ,Malaysia   
    801-1000  ,   JSS Academy of Higher Education and Research   ,India   
    801-1000  ,   Abdul Wali Khan University Mardan   ,Pakistan   
    801-1000  ,   Delhi Technological University   ,India   
    801-1000  ,   National Institute of Technology Silchar   ,India   
    801-1000  ,   Ozyegin University   ,Turkey   
    801-1000  ,   Universitat Internacional de Catalunya   ,Spain   
    801-1000  ,   University of Tabuk   ,Saudi Arabia   
    801-1000  ,   Changsha University of Science and Technology   ,China   
    801-1000  ,   CY Cergy Paris University   ,France   
    801-1000  ,   Jazan University   ,Saudi Arabia   
    801-1000  ,   Bangabandhu Sheikh Mujibur Rahman Agricultural University   ,Bangladesh   
    801-1000  ,   European University Cyprus   ,Cyprus   
    801-1000  ,   Jashore University of Science and Technology   ,Bangladesh   
    801-1000  ,   Khwaja Fareed University of Engineering and Information Technology   ,Pakistan   
    801-1000  ,   University of Nova Gorica   ,Slovenia   
    801-1000  ,   Carol Davila University of Medicine and Pharmacy   ,Romania   
    801-1000  ,   Golestan University of Medical Sciences   ,Iran   
    801-1000  ,   Jaypee University of Information Technology   ,India   
    801-1000  ,   Kalasalingam Academy of Research and Education   ,India   
    801-1000  ,   KL University   ,India   
    801-1000  ,   Lithuanian University of Health Sciences   ,Lithuania   
    801-1000  ,   Najran University   ,Saudi Arabia   
    801-1000  ,   University of Namur   ,Belgium   
    801-1000  ,   Reichman University   ,Israel   
    801-1000  ,   Shahrekord University of Medical Sciences   ,Iran   
    801-1000  ,   Shri Mata Vaishno Devi University   ,India   
    801-1000  ,   Siksha O Anusandhan   ,India     
